X,Y,OBJECTID,PLG_GPSDATE,PoleNum,FixtureType,Address,Predir,Street,StreetType,Height,Wattage,InstallDate,PoleType,Owner,PowerFeed,LampType
-116.203349544591774,43.615643502585876,1288137,,40C072,Cobrahead,798,W,MAIN,ST,35,80,1988-10-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.202290650337858,43.615190054936754,1288138,2000-07-25T00:00:00.000Z,40C015,Shoebox,155,N,CAPITOL,BLVD,35,,1986-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.202133106188811,43.615048102023366,1288139,,19866C,Cobrahead,110,N,CAPITOL,BLVD,35,80,1988-10-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.306112943719086,43.639524560651822,1288140,,32575B,Shoebox,3832,N,JULLION,WAY,20,100,1989-11-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.306472883422813,43.637907333001678,1288141,,20807B,Shoebox,9983,W,CARAWAY,CT,20,100,1990-08-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.304794993275664,43.638008751011625,1288142,,20805B,Shoebox,9825,W,CARAWAY,CT,20,100,1990-08-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.306904474736271,43.636382675074358,1288143,,32220A,Cobrahead,3479,N,JULLION,,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.308358376417843,43.635345744958506,1288144,,37440A,Cobrahead,10139,W,MILCLAY,CT,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.308044883704511,43.634628942365985,1288145,,21960A,Cobrahead,3273,N,CLAYTON,PL,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.306723830771602,43.635327313921771,1288146,,32573B,Cobrahead,10012,W,MILCLAY,CT,30,100,1997-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.12970610414834,43.574723952283541,1288147,2015-03-18T00:00:00.000Z,00375C,Bell,3003,S,BROOKRIDGE,WAY,25,52,2015-03-20T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.334279296679398,43.662999381620359,1288148,,00162B,Shoebox,12170,W,CHINDEN,BLVD,35,250,2011-12-05T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.306729183037291,43.634066177411746,1288149,,56238B,Shoebox,3200,N,JULLION,ST,35,100,1995-02-01T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.306904053329234,43.634905724227515,1288150,,32570A,Cobrahead,3311,N,JULLION,,40,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.305781512460484,43.636041489771308,1288151,,48598A,Cobrahead,9905,,TELFAIR,DR,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.305939978891459,43.636638871127381,1288152,,42070A,Cobrahead,3505,,PAYNE,PL,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.304994823739662,43.636637806906435,1288153,,32090A,Cobrahead,9810,,TELFAIR,,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.305024944512311,43.63539643682104,1288154,,32099B,Shoebox,3348,N,JONES,PL,25,100,1994-09-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.305134073883565,43.634533050463752,1288155,,32093B,Shoebox,3268,N,JONES,PL,25,100,1994-09-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.30447986112469,43.634029963800003,1288156,,48989B,Shoebox,9800,,USTICK,RD,35,250,1994-12-01T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.304157018698035,43.634036501713162,1288157,,48987B,Shoebox,9764,,USTICK,RD,35,250,1994-12-01T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.303708338420179,43.634528478718472,1288158,,37577B,Shoebox,3268,N,MITCHELL,,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.30418865784452,43.634910862093747,1288159,,37573B,Shoebox,9783,W,TONI,ST,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.303381856486226,43.635064608917084,1288160,,48745B,Shoebox,9726,W,TONI,ST,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.302098194383845,43.634491349198072,1288161,,34955B,Shoebox,3240,N,LINDA VISTA,,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.302087307807497,43.635055438714303,1288162,,34950B,Shoebox,3304,N,LINDA VISTA,AVE,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.30294963082828,43.63570497073632,1288163,,37518B,Shoebox,9600,W,MILCLAY,DR,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.304177791046641,43.635783200369644,1288164,,37517B,Shoebox,9780,W,MILCLAY,ST,25,100,1993-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.303777735078739,43.63673902984744,1288165,,41970A,Cobrahead,3535,N,PATTON,,30,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.302628025363802,43.636259591269948,1288166,,48600A,Cobrahead,9665,,TELFAIR,DR,30,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301240971534199,43.635843002773193,1288167,,46840A,Cobrahead,3389,,SPICELAND,DR,30,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301250080960614,43.634670482150909,1288168,,46820A,Cobrahead,3287,,SPICELAND,DR,30,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.300104793219518,43.63580767325066,1288169,,42360A,Cobrahead,3399,N,PEPPERWOOD,DR,35,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.300085993870383,43.636748454347391,1288170,,42380A,Cobrahead,3459,N,PEPPERWOOD,DR,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.30143079592024,43.637086568401266,1288171,,42900A,Cobrahead,9551,W,PINEDALE,DR,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.302630662020576,43.636959394870843,1288172,,32580A,Cobrahead,9637,W,KAMPTON,DR,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.303218106997491,43.637695973001634,1288173,,20800A,Cobrahead,9719,W,CARAWAY,DR,30,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301459853222809,43.638095693838594,1288174,,20780A,Cobrahead,9577,W,CARAWAY,DR,30,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.300027220068472,43.637861723171525,1288175,,42400A,Cobrahead,3601,N,PEPPERWOOD,DR,30,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.300022485971425,43.638584878600241,1288176,,42420A,Cobrahead,3713,N,PEPPERWOOD,DR,30,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301486821523142,43.638876300083268,1288177,,14880A,Cobrahead,9583,W,APPLING,DR,30,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.303829815532964,43.63901669688758,1288178,,42880A,Cobrahead,9739,W,PIMA,DR,35,100,1985-12-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301857203006293,43.640243801191168,1288179,,15340A,Cobrahead,9595,W,ATMORE,ST,30,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.300994896761622,43.639601976171207,1288180,,15320A,Cobrahead,9519,W,ATMORE,DR,30,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.300017594150006,43.640843276706974,1288181,,42440A,Cobrahead,3987,N,PEPPERWOOD,DR,30,100,1985-12-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.298938714929747,43.642755728076402,1288182,,35520A,Cobrahead,9360,W,LORINDA,,35,100,1984-03-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.297642146679351,43.642750459747667,1288183,,35500A,Cobrahead,9260,W,LORINDA,ST,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.298250664948227,43.641131896889604,1288184,,26000A,Shoebox,9333,W,EDNA,ST,40,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.298253177806856,43.639642931590608,1288185,,41940A,Cobrahead,3810,N,PATRICIA,LN,40,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.298289068627412,43.637567310563583,1288186,,41960A,Cobrahead,9248,W,RUTH,ST,40,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296896427465796,43.637679759926385,1288187,,45363B,Shoebox,9240,W,RUTH,ST,25,100,1998-05-01T00:00:00.000Z,Metal,Boise City,Overhead,High Pressure Sodium
-116.295999119122882,43.639001906910345,1288188,,31720A,Cobrahead,3770,N,JACKIE,LN,40,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296020054208,43.637559998328548,1288189,,31740A,Cobrahead,3550,N,JACKIE,LN,40,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296045610124196,43.635064399087661,1288190,,48740A,Cobrahead,3338,N,JACKIE,LN,40,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294083813699089,43.634040142441052,1288191,,91C02,Cobrahead,8954,W,USTICK,RD,30,80,2011-03-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.29437758011187,43.637192550165523,1288192,,23460A,Cobrahead,3545,,MAPLE GROVE,RD,40,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294387719194461,43.638629338144369,1288193,,36260A,Cobrahead,3705,,MAPLE GROVE,RD,40,100,1994-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294384838225866,43.640192710229051,1288194,,42200A,Cobrahead,3889,,MAPLE GROVE,RD,40,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294351624205532,43.641743197611177,1288195,,36360A,Cobrahead,9035,,VELMA,ST,40,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.29441949552961,43.642566811691296,1288196,,35545B,Cobrahead,9008,W,LORINDA,DR,30,100,1991-12-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.294361968848392,43.643620925318842,1288197,,47460A,Cobrahead,4225,,MAPLE GROVE,RD,40,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294342035253678,43.645073627330547,1288198,,28780A,Cobrahead,4403,,MAPLE GROVE,RD,40,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294308118955286,43.646651203477198,1288199,,27440A,Cobrahead,4591,,MAPLE GROVE,RD,40,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296724070660005,43.648556881350693,1288200,,24779B,Cobrahead,5301,N,MAPLE GROVE,RD,30,100,1990-12-01T00:00:00.000Z,Wood,Boise City,Overhead,High Pressure Sodium
-116.295339856564269,43.647332730371161,1288201,,41965A,Cobrahead,9110,W,PATTIE,DR,35,100,1988-05-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296822012655269,43.64634055827036,1288202,,13760A,Cobrahead,4595,W,ALBANY,AVE,40,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296285088708686,43.643572491591996,1288203,,24850A,Cobrahead,9143,W,DALTON,PL,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.296855793868119,43.643506158797535,1288204,,24840A,Cobrahead,4225,N,DALTON,LN,35,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.296876647079145,43.641953330860837,1288205,,24780A,Cobrahead,4085,N,DALTON,LN,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.295991044663097,43.641134139713664,1288206,,25980A,Cobrahead,3976,N,JACKIE,LN,35,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.304379692836136,43.640387948868643,1288207,,37576B,Shoebox,9803,W,ALLIANCE,DR,25,100,1987-09-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.306208196847692,43.640535591767808,1288208,,13946B,Shoebox,9950,W,ALLIANCE,DR,25,100,1987-09-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.307954412911329,43.636177827309005,1288209,,43690A,Cobrahead,3441,N,QUAIL,PL,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.308978175074671,43.636307406775558,1288210,,25651A,Cobrahead,3457,N,DOVE,PL,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.30898270702184,43.637000001136705,1288211,,25650A,Cobrahead,3549,N,DOVE,PL,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.314189823473413,43.635265337010736,1288212,,37445B,Cobrahead,3336,N,FIVE MILE,RD,30,100,1993-10-01T00:00:00.000Z,Wood,Boise City,Overhead,High Pressure Sodium
-116.309019150807373,43.634820137878407,1288213,,25675B,Shoebox,3289,N,DOVE,PL,25,100,1996-09-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.313064273286741,43.639098278062797,1288214,,47540A,Cobrahead,10474,,SUMMERWIND,DR,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.310589111859755,43.638963177574887,1288215,,47520A,Cobrahead,10349,,SUMMERWIND,DR,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.309688789791167,43.638404409135234,1288216,,47510B,Cobrahead,10236,,SUMMERWIND,,30,100,1989-04-01T00:00:00.000Z,Wood,Boise City,Overhead,High Pressure Sodium
-116.310603117250295,43.637829035417589,1288217,,45970B,Cobrahead,10345,W,SHADYBROOK,DR,35,100,1989-04-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.312534119625326,43.637836864118583,1288218,,45980A,Cobrahead,10453,W,SHADYBROOK,DR,35,100,1984-08-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.313726226271896,43.638193585875221,1288219,,45975B,Cobrahead,10543,W,SHADYBROOK,DR,30,100,1989-04-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.314023027652098,43.648320597781385,1288220,,36936B,Shoebox,4750,,FIVE MILE,RD,40,200,1990-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.314075556199043,43.647475143768233,1288221,,27517B,Shoebox,4712,N,FIVE MILE,RD,20,100,1990-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.314096455415608,43.645974602102811,1288222,,27515B,Shoebox,10585,W,ALBANY,ST,20,100,1990-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.313502347107942,43.646164401278675,1288223,,13765B,Shoebox,4546,N,SAMSON,AVE,20,100,1990-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.313687839275872,43.64691404858187,1288224,,45490B,Shoebox,4621,N,SAMSON,AVE,20,100,1990-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.312925217987839,43.647566019011101,1288225,,27413B,Shoebox,4739,N,FIELDCREST,,25,100,1990-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.311694488479247,43.64683368346568,1288226,,27412B,Shoebox,4598,N,FIELDCREST,WAY,25,100,1990-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.312214804128999,43.64834956441549,1288227,,27414B,Shoebox,4775,N,FIELDCREST,,25,100,1992-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.311128460652228,43.648114200546367,1288228,,42490B,Shoebox,10350,W,PETEARANA,ST,20,100,1992-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.309569254893262,43.647907030045765,1288229,,42485B,Shoebox,10228,W,PATTIE,ST,20,100,1992-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.310316590814153,43.647434996892493,1288230,,41963B,Shoebox,10273,W,PATTIE,ST,20,100,1992-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.314129862608041,43.638645739064181,1288231,,27512B,Cobrahead,10546,N,FIVE MILE,RD,30,100,1990-05-01T00:00:00.000Z,Wood,Boise City,Overhead,High Pressure Sodium
-116.314121874817161,43.639608583567743,1288232,,27510B,Cobrahead,10583,N,FIVE MILE,RD,30,100,1989-02-01T00:00:00.000Z,Wood,Boise City,Overhead,High Pressure Sodium
-116.313048418196942,43.640838297631042,1288233,,45458B,Shoebox,3952,N,SAMSON,,20,100,1994-06-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.312253816265084,43.641293609103265,1288234,,25950B,Cobrahead,10460,W,EDNA,ST,30,100,1985-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.313116748016867,43.641885971248612,1288235,,44550B,Cobrahead,10511,W,RIPLEY,CT,30,100,1985-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.312080810229787,43.642385844231313,1288236,,46115B,Cobrahead,10409,W,SHILOH,DR,30,100,1985-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.31307976514978,43.642475905516868,1288237,,51130B,Cobrahead,10491,,WILDROSE,CT,30,100,1985-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.310373658227206,43.641992885528509,1288238,,25948B,Cobrahead,10300,W,EDNA,ST,30,100,1991-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.311463390698876,43.640576419118872,1288239,,13955B,Cobrahead,10377,W,ALLIANCE,ST,30,100,1985-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.309796403204061,43.640638769434624,1288240,,13950B,Cobrahead,3938,N,ARMSTRONG,AVE,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.310535017509153,43.642590075615907,1288241,,46105B,Cobrahead,4125,N,ARMSTRONG,AVE,30,100,1985-11-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.308963156699221,43.642631888867449,1288242,,46110B,Cobrahead,10187,W,SHILOH,DR,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.308801859069703,43.64387355682058,1288243,,36518B,Cobrahead,4301,N,MARCLIFFE,PL,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.306802359227362,43.643729189410287,1288244,,50965B,Cobrahead,4289,N,WESTVIEW,WAY,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.306982377098564,43.642362967892694,1288245,,50964B,Cobrahead,10023,W,RIPLEY,ST,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.305919991846324,43.641127773918079,1288246,,25942B,Cobrahead,9905,W,EDNA,ST,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.307269416371611,43.641543116419733,1288247,,25944B,Cobrahead,10024,W,EDNA,ST,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.30922986862474,43.641862878716964,1288248,,25946B,Cobrahead,10189,W,EDNA,ST,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.308584135852044,43.640452858551562,1288249,,36570B,Cobrahead,3923,N,MARCLIFFE,PL,30,100,1984-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.304220643681219,43.641267348113836,1288250,,25987B,Shoebox,9802,W,EDNA,ST,25,100,1995-10-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.303185751678001,43.641270817865951,1288251,,25940A,Cobrahead,9714,W,EDNA,ST,35,100,1985-07-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.303665002862957,43.642045461223539,1288252,,41985B,Cobrahead,4070,N,PATTON,,35,100,1995-03-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.303165402111588,43.643272474049496,1288253,,42060A,Cobrahead,4264,N,PATTON,,35,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.302611229652641,43.642771806456636,1288254,,35540A,Cobrahead,9682,W,LORINDA,ST,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.30182651519246,43.642255621673193,1288255,,34940A,Cobrahead,4111,N,LINDA VISTA,,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301641398399497,43.641116441839529,1288256,,25985B,Cobrahead,9603,W,EDNA,ST,30,100,1993-10-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.301651128071782,43.643624555840468,1288257,,34960A,Cobrahead,4280,,LINDA VISTA,LN,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.334234482954372,43.662699923103411,1288258,,00163B,Shoebox,12165,W,CHINDEN,BLVD,35,250,2011-12-05T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.334636884824974,43.662706993138777,1288259,,00164B,Shoebox,6325,N,CLOVERDALE,RD,35,250,2011-12-05T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.334711300755103,43.663033682303421,1288260,,00161B,Shoebox,12240,W,CHINDEN,BLVD,35,250,2011-12-05T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.30178876723636,43.645559615011784,1288261,,45815A,Cobrahead,4445,N,LINDA VISTA,LN,40,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.303827027591396,43.645600504269936,1288262,,45816A,Cobrahead,4461,N,PATTON,AVE,35,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.301753806877613,43.646279658081554,1288263,,34980A,Cobrahead,4555,,LINDA VISTA,,40,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.300522739512445,43.645906197208419,1288264,,13775B,Cobrahead,9494,W,ALBANY,ST,30,100,1993-10-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.299232811249638,43.645496834190944,1288265,,49160A,Cobrahead,4453,,UTE,PL,30,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
-116.299009483189863,43.644616365088645,1288266,,51900A,Cobrahead,9381,W,ZUNI,DR,30,100,1983-02-01T00:00:00.000Z,Wood,Idaho Power,Underground,High Pressure Sodium
